"Name","Start","End","Duration","Domain"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/10/2013 2:16:16 PM","7/10/2013 2:16:31 PM","0:00:15","mail.google.com"
"https://play.google.com/music/listen#/now","7/10/2013 2:24:02 PM","7/10/2013 2:24:31 PM","0:00:29","play.google.com"
"https://play.google.com/music/listen#/al/August+Burns+Red/Rescue+&+Restore","7/10/2013 2:24:31 PM","7/10/2013 2:24:36 PM","0:00:05","play.google.com"
"https://play.google.com/music/listen#/al/August+Burns+Red/Rescue+&+Restore","7/10/2013 2:24:36 PM","7/10/2013 2:24:41 PM","0:00:05","play.google.com"
"https://play.google.com/music/listen#/al/August+Burns+Red/Rescue+&+Restore","7/10/2013 2:57:38 PM","7/10/2013 2:57:43 PM","0:00:05","play.google.com"
"https://play.google.com/music/listen#/al/David+J+Roch/Skin+&+Bones+(Bonus+Track+Version)","7/10/2013 2:57:43 PM","7/10/2013 2:57:48 PM","0:00:05","play.google.com"
"https://play.google.com/music/listen#/al/David+J+Roch/Skin+&+Bones+(Bonus+Track+Version)","7/10/2013 3:19:11 PM","7/10/2013 3:19:38 PM","0:00:27","play.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/10/2013 4:03:52 PM","7/10/2013 4:04:03 PM","0:00:11","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/10/2013 5:05:15 PM","7/10/2013 5:09:48 PM","0:04:33","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 8:09:31 AM","7/11/2013 8:09:38 AM","0:00:07","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce10c675a683f","7/11/2013 8:09:38 AM","7/11/2013 8:09:44 AM","0:00:06","mail.google.com"
"https://github.com/neuropil","7/11/2013 8:09:44 AM","7/11/2013 8:09:50 AM","0:00:06","github.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce10c675a683f","7/11/2013 8:09:56 AM","7/11/2013 8:10:17 AM","0:00:21","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 8:10:17 AM","7/11/2013 8:10:23 AM","0:00:06","mail.google.com"
"https://github.com/neuropil","7/11/2013 8:15:32 AM","7/11/2013 8:15:40 AM","0:00:08","github.com"
"https://github.com/neuropil?tab=repositories","7/11/2013 8:15:40 AM","7/11/2013 8:16:01 AM","0:00:21","github.com"
"https://github.com/neuropil/BooksWords_Analysis","7/11/2013 8:29:27 AM","7/11/2013 8:29:39 AM","0:00:12","github.com"
"https://github.com/thompsonlab","7/11/2013 8:29:39 AM","7/11/2013 8:29:49 AM","0:00:10","github.com"
"https://github.com/thompsonlab?tab=repositories","7/11/2013 8:29:49 AM","7/11/2013 8:30:15 AM","0:00:26","github.com"
"https://github.com/","7/11/2013 8:30:15 AM","7/11/2013 8:30:21 AM","0:00:06","github.com"
"https://github.com/neuropil","7/11/2013 8:30:21 AM","7/11/2013 8:30:26 AM","0:00:05","github.com"
"https://github.com/neuropil/BooksWords_Analysis","7/11/2013 8:30:26 AM","7/11/2013 8:30:43 AM","0:00:17","github.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 8:30:43 AM","7/11/2013 8:30:49 AM","0:00:06","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#label/[Imap]/Trash","7/11/2013 8:30:49 AM","7/11/2013 8:30:59 AM","0:00:10","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#spam","7/11/2013 8:30:59 AM","7/11/2013 8:31:17 AM","0:00:18","mail.google.com"
"http://www.r-bloggers.com/","7/11/2013 8:31:22 AM","7/11/2013 8:31:33 AM","0:00:11","www.r-bloggers.com"
"http://www.r-bloggers.com/rcharts-version-of-d3-horizon/","7/11/2013 8:31:33 AM","7/11/2013 8:31:38 AM","0:00:05","www.r-bloggers.com"
"http://timelyportfolio.github.io/rCharts_d3_horizon/","7/11/2013 8:31:43 AM","7/11/2013 8:32:24 AM","0:00:41","timelyportfolio.github.io"
"http://boingboing.net/","7/11/2013 8:32:30 AM","7/11/2013 8:34:23 AM","0:01:53","boingboing.net"
"http://is-r.tumblr.com/","7/11/2013 8:34:23 AM","7/11/2013 8:34:29 AM","0:00:06","is-r.tumblr.com"
"https://www.google.com/search?q=indiegogo+sensoria&rlz=1C1AFAB_enUS457US457&oq=indiegogo+sensoria&aqs=chrome.0.69i57j69i60l2.8798j0&sourceid=chrome&ie=UTF-8","7/11/2013 8:34:29 AM","7/11/2013 8:34:35 AM","0:00:06","www.google.com"
"http://www.indiegogo.com/projects/sensoria-smart-sock-fitness-tracker","7/11/2013 8:34:35 AM","7/11/2013 8:34:59 AM","0:00:24","www.indiegogo.com"
"http://www.indiegogo.com/projects/sensoria-smart-sock-fitness-tracker?c=comments","7/11/2013 8:34:59 AM","7/11/2013 8:35:55 AM","0:00:56","www.indiegogo.com"
"http://www.indiegogo.com/projects/sensoria-smart-sock-fitness-tracker?c=pledges","7/11/2013 8:35:55 AM","7/11/2013 8:37:31 AM","0:01:36","www.indiegogo.com"
"https://www.google.com/search?q=how+is+indiegogo+different+from+kickstarter&rlz=1C1AFAB_enUS457US457&oq=how+does+indiegogo+dif&aqs=chrome.1.69i57j0l2j69i62l3.9106j0&sourceid=chrome&ie=UTF-8","7/11/2013 8:37:43 AM","7/11/2013 8:37:48 AM","0:00:05","www.google.com"
"http://blog.mixonic.com/2012/05/indiegogo-com-–-how’s-it-any-different-than-kickstarter/","7/11/2013 8:37:48 AM","7/11/2013 8:39:04 AM","0:01:16","blog.mixonic.com"
"http://boingboing.net/","7/11/2013 8:39:04 AM","7/11/2013 8:40:12 AM","0:01:08","boingboing.net"
"http://www.humblebundle.com/","7/11/2013 8:40:12 AM","7/11/2013 8:40:37 AM","0:00:25","www.humblebundle.com"
"http://www.humblebundle.com/#contribute","7/11/2013 8:40:37 AM","7/11/2013 8:41:50 AM","0:01:13","www.humblebundle.com"
"https://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.preferred_auth_policies=http://schemas.amazon.com/pape/policies/2010/05/single-factor-strong&pageId=amzn_payments_cbui&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&siteState=mlogo=https%25253A%25252F%25252Fwww.humblebundle.com%25252Fstatic%25252Fhashed%25252Fe2f3f11ebf6ad9ebe23e2ef73256aafe31bd8fc0.png&fps-ui-session-id=b1c82e15-2e92-472f-a02e-c1396aadf8f9&sig=Zz3BQWREbP5LfR2QruXo87W3PwEYSb5BH9G7h0IpH4w%25253D&sso=0&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&openid.assoc_handle=amzn_payments&openid.return_to=https://authorize.payments.amazon.com/cobranded-ui/actions/AuthPortalReturnAction.do?wctx=%252Factions%252FCBUIAction.do%253FsessionId%253Db1c82e15-2e92-472f-a02e-c1396aadf8f9&&sessionId=b1c82e15-2e92-472f-a02e-c1396aadf8f9","7/11/2013 8:41:50 AM","7/11/2013 8:41:57 AM","0:00:07","www.amazon.com"
"https://www.humblebundle.com/?uidverify=7c215df271d737c46ad2a8306d56d0d2820d22c86c6b417183c8d7a7be33f94e&p=ebookbundle2&s=thanks&m=az&uid=XUWUEV0DFCG7E","7/11/2013 8:41:57 AM","7/11/2013 8:42:09 AM","0:00:12","www.humblebundle.com"
"https://www.humblebundle.com/emailhelper?uid=XUWUEV0DFCG7E&uidverify=7c215df271d737c46ad2a8306d56d0d2820d22c86c6b417183c8d7a7be33f94e","7/11/2013 8:42:09 AM","7/11/2013 8:42:23 AM","0:00:14","www.humblebundle.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:42:23 AM","7/11/2013 8:43:43 AM","0:01:20","www.humblebundle.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:55:17 AM","7/11/2013 8:55:29 AM","0:00:12","www.humblebundle.com"
"http://www.amazon.com/","7/11/2013 8:55:29 AM","7/11/2013 8:55:34 AM","0:00:05","www.amazon.com"
"http://www.amazon.com/","7/11/2013 8:55:34 AM","7/11/2013 8:55:41 AM","0:00:07","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#All","7/11/2013 8:55:41 AM","7/11/2013 8:55:46 AM","0:00:05","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:55:46 AM","7/11/2013 8:55:51 AM","0:00:05","www.humblebundle.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#All","7/11/2013 8:55:51 AM","7/11/2013 8:56:01 AM","0:00:10","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:56:01 AM","7/11/2013 8:56:06 AM","0:00:05","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#All","7/11/2013 8:56:06 AM","7/11/2013 8:56:46 AM","0:00:40","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#avu","7/11/2013 8:56:46 AM","7/11/2013 8:57:02 AM","0:00:16","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:57:02 AM","7/11/2013 8:57:32 AM","0:00:30","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:57:32 AM","7/11/2013 8:57:41 AM","0:00:09","www.humblebundle.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:57:41 AM","7/11/2013 8:57:49 AM","0:00:08","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:57:49 AM","7/11/2013 8:58:15 AM","0:00:26","www.humblebundle.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:58:15 AM","7/11/2013 8:58:30 AM","0:00:15","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:58:30 AM","7/11/2013 8:58:41 AM","0:00:11","www.humblebundle.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:58:41 AM","7/11/2013 8:58:49 AM","0:00:08","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 8:58:49 AM","7/11/2013 8:58:57 AM","0:00:08","www.humblebundle.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#pdocSettings","7/11/2013 8:58:57 AM","7/11/2013 8:59:02 AM","0:00:05","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#All","7/11/2013 8:59:02 AM","7/11/2013 8:59:14 AM","0:00:12","www.amazon.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 8:59:14 AM","7/11/2013 8:59:19 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce2ebb5f9b1c1","7/11/2013 8:59:19 AM","7/11/2013 8:59:25 AM","0:00:06","mail.google.com"
"https://www.humblebundle.com/emailhelper?uid=XUWUEV0DFCG7E&uidverify=7c215df271d737c46ad2a8306d56d0d2820d22c86c6b417183c8d7a7be33f94e","7/11/2013 8:59:25 AM","7/11/2013 8:59:33 AM","0:00:08","www.humblebundle.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 8:59:33 AM","7/11/2013 9:00:16 AM","0:00:43","mail.google.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#All","7/11/2013 9:00:16 AM","7/11/2013 9:00:29 AM","0:00:13","www.amazon.com"
"https://www.amazon.com/gp/digital/fiona/manage?ie=UTF8&ref_=gno_yam_myk#avu","7/11/2013 9:00:29 AM","7/11/2013 9:01:02 AM","0:00:33","www.amazon.com"
"https://www.humblebundle.com/downloads?key=45GpPs7ECMYy","7/11/2013 9:01:07 AM","7/11/2013 9:01:22 AM","0:00:15","www.humblebundle.com"
"http://www.engadget.com/","7/11/2013 9:07:21 AM","7/11/2013 9:09:29 AM","0:02:08","www.engadget.com"
"http://www.engadget.com/page/2/","7/11/2013 9:09:29 AM","7/11/2013 9:10:45 AM","0:01:16","www.engadget.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce2ebb5f9b1c1","7/11/2013 9:10:45 AM","7/11/2013 9:11:04 AM","0:00:19","mail.google.com"
"http://www.engadget.com/page/3/","7/11/2013 9:11:04 AM","7/11/2013 9:11:29 AM","0:00:25","www.engadget.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce2ebb5f9b1c1","7/11/2013 9:11:29 AM","7/11/2013 9:11:58 AM","0:00:29","mail.google.com"
"http://www.engadget.com/page/4/","7/11/2013 9:11:58 AM","7/11/2013 9:12:23 AM","0:00:25","www.engadget.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce2ebb5f9b1c1","7/11/2013 9:12:23 AM","7/11/2013 9:14:32 AM","0:02:09","mail.google.com"
"http://www.engadget.com/page/5/","7/11/2013 9:14:32 AM","7/11/2013 9:14:59 AM","0:00:27","www.engadget.com"
"http://www.engadget.com/page/6/","7/11/2013 9:14:59 AM","7/11/2013 9:16:15 AM","0:01:16","www.engadget.com"
"http://amazon.com/","7/11/2013 9:16:15 AM","7/11/2013 9:16:22 AM","0:00:07","amazon.com"
"http://www.engadget.com/page/6/","7/11/2013 9:16:55 AM","7/11/2013 9:17:14 AM","0:00:19","www.engadget.com"
"https://play.google.com/music/listen#/albums","7/11/2013 9:17:14 AM","7/11/2013 9:17:19 AM","0:00:05","play.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce45c506539f4","7/11/2013 9:17:19 AM","7/11/2013 9:17:26 AM","0:00:07","mail.google.com"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\Felsen_R01_Aims.docx","7/11/2013 9:17:44 AM","7/11/2013 9:17:50 AM","0:00:06","Felsen_R01_Aims.docx"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 9:46:30 AM","7/11/2013 9:46:38 AM","0:00:08","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13fce55981bf0833","7/11/2013 9:46:38 AM","7/11/2013 9:46:45 AM","0:00:07","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 9:46:45 AM","7/11/2013 9:47:14 AM","0:00:29","mail.google.com"
"https://www.dell.com/support/orderstatus/us/en/04/OrderStatus/Order?c=us&l=en&s=bsd&SearchByValue=418138323&VerifyWithValue=131174739&SearchType=OrderNumber&VerifyType=CustomerNumber&InvalidOrder=False&SearchID=OrderNumber&VerifyID=CustomerNumber","7/11/2013 9:47:19 AM","7/11/2013 9:47:41 AM","0:00:22","www.dell.com"
"https://play.google.com/music/listen#/albums","7/11/2013 9:47:41 AM","7/11/2013 9:47:46 AM","0:00:05","play.google.com"
"https://play.google.com/music/listen#/al/Hope+For+The+Dying/Aletheia","7/11/2013 9:47:46 AM","7/11/2013 9:47:53 AM","0:00:07","play.google.com"
"http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=5&TypeOfInquiryNumber=T&HTMLVersion=4.0&InquiryNumber1=1Z05V47W0394924595&track=Track","7/11/2013 9:47:53 AM","7/11/2013 9:48:03 AM","0:00:10","wwwapps.ups.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 9:48:03 AM","7/11/2013 9:48:12 AM","0:00:09","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p3","7/11/2013 9:48:12 AM","7/11/2013 9:48:17 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p6","7/11/2013 9:48:17 AM","7/11/2013 9:48:22 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p8","7/11/2013 9:48:22 AM","7/11/2013 9:48:37 AM","0:00:15","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/11/2013 9:48:37 AM","7/11/2013 9:51:29 AM","0:02:52","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13cd8902655a0786","7/11/2013 9:53:13 AM","7/11/2013 9:53:18 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 9:53:36 AM","7/11/2013 9:53:42 AM","0:00:06","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p5","7/11/2013 9:53:42 AM","7/11/2013 9:53:47 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13cbedb0467acee3","7/11/2013 9:53:47 AM","7/11/2013 9:53:52 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/11/2013 9:54:19 AM","7/11/2013 9:54:28 AM","0:00:09","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13caa2ec3cff8115","7/11/2013 9:54:50 AM","7/11/2013 9:54:55 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13ca4c0e7fd4981c","7/11/2013 9:55:21 AM","7/11/2013 9:55:29 AM","0:00:08","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p7","7/11/2013 9:55:54 AM","7/11/2013 9:56:09 AM","0:00:15","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13c9a68e57fc0d3a","7/11/2013 9:56:09 AM","7/11/2013 9:56:27 AM","0:00:18","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/13c9a68e57fc0d3a","7/11/2013 10:09:19 AM","7/11/2013 10:09:24 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox","7/11/2013 10:09:24 AM","7/11/2013 10:09:32 AM","0:00:08","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p2","7/11/2013 10:09:32 AM","7/11/2013 10:09:37 AM","0:00:05","mail.google.com"
"https://mail.google.com/mail/u/0/?shva=1#inbox/p6","7/11/2013 10:09:37 AM","7/11/2013 10:12:14 AM","0:02:37","mail.google.com"
"http://www.flowingdata.com/","7/11/2013 10:12:14 AM","7/11/2013 10:12:22 AM","0:00:08","www.flowingdata.com"
"http://flowingdata.com/","7/11/2013 10:12:22 AM","7/11/2013 10:12:33 AM","0:00:11","flowingdata.com"
"http://flowingdata.com/welcome/","7/11/2013 10:12:33 AM","7/11/2013 10:12:41 AM","0:00:08","flowingdata.com"
"http://flowingdata.com/","7/11/2013 10:12:41 AM","7/11/2013 10:12:48 AM","0:00:07","flowingdata.com"
"http://www.theverge.com/","7/11/2013 10:12:55 AM","7/11/2013 10:13:31 AM","0:00:36","www.theverge.com"
"http://www.theverge.com/2013/7/11/4514064/nokia-lumia-1020-hands-on","7/11/2013 10:13:31 AM","7/11/2013 10:14:58 AM","0:01:27","www.theverge.com"
"http://www.theverge.com/","7/11/2013 10:14:58 AM","7/11/2013 10:15:26 AM","0:00:28","www.theverge.com"
"http://www.theverge.com/2013/7/10/4510982/chinas-manned-space-missions-2040","7/11/2013 10:15:26 AM","7/11/2013 10:16:57 AM","0:01:31","www.theverge.com"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:17:17 AM","7/11/2013 10:18:33 AM","0:01:16","ThompsonFelsen_K99_Draft_Aims.docx"
"http://www.ncbi.nlm.nih.gov/pubmed/","7/11/2013 10:18:33 AM","7/11/2013 10:18:38 AM","0:00:05","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/","7/11/2013 10:18:38 AM","7/11/2013 10:18:58 AM","0:00:20","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/?term=dopmaine+innervation+of+olfactory+bulb","7/11/2013 10:18:58 AM","7/11/2013 10:20:08 AM","0:01:10","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/?term=dopmaine+and+olfactory+bulb","7/11/2013 10:20:08 AM","7/11/2013 10:20:39 AM","0:00:31","www.ncbi.nlm.nih.gov"
"http://jn.msubmit.net/cgi-bin/main.plex?form_type=submit_ms_splash&j_id=182&ft_key=ydQ6vNnmTi7P5BEw0UDReg","7/11/2013 10:20:39 AM","7/11/2013 10:20:52 AM","0:00:13","jn.msubmit.net"
"http://jn.msubmit.net/cgi-bin/main.plex","7/11/2013 10:20:52 AM","7/11/2013 10:20:57 AM","0:00:05","jn.msubmit.net"
"http://jn.msubmit.net/cgi-bin/main.plex?form_type=home","7/11/2013 10:20:57 AM","7/11/2013 10:21:02 AM","0:00:05","jn.msubmit.net"
"http://jn.msubmit.net/cgi-bin/main.plex?form_type=view_ms&j_id=182&ms_id=66501&ms_rev_no=0&ms_id_key=rpBnwdF8BUIrSIMHnCNA","7/11/2013 10:21:02 AM","7/11/2013 10:21:14 AM","0:00:12","jn.msubmit.net"
"http://jn.msubmit.net/cgi-bin/main.plex?form_type=status_details&j_id=182&ms_id=66501&ms_rev_no=0&ms_id_key=rpBnwdF8BUIrSIMHnCNA","7/11/2013 10:21:14 AM","7/11/2013 10:21:30 AM","0:00:16","jn.msubmit.net"
"http://www.ncbi.nlm.nih.gov/pubmed/23365218","7/11/2013 10:21:30 AM","7/11/2013 10:22:37 AM","0:01:07","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/?term=olfactory+bulb+and+reward","7/11/2013 10:22:37 AM","7/11/2013 10:23:09 AM","0:00:32","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/21435561","7/11/2013 10:23:09 AM","7/11/2013 10:24:00 AM","0:00:51","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3064824/figure/F1/","7/11/2013 10:24:00 AM","7/11/2013 10:24:09 AM","0:00:09","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/21435561","7/11/2013 10:24:09 AM","7/11/2013 10:25:58 AM","0:01:49","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3064824/figure/F4/","7/11/2013 10:25:58 AM","7/11/2013 10:26:11 AM","0:00:13","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/21435561","7/11/2013 10:26:11 AM","7/11/2013 10:26:18 AM","0:00:07","www.ncbi.nlm.nih.gov"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:26:18 AM","7/11/2013 10:28:29 AM","0:02:11","ThompsonFelsen_K99_Draft_Aims.docx"
"http://www.ncbi.nlm.nih.gov/pubmed/21435561","7/11/2013 10:28:29 AM","7/11/2013 10:28:34 AM","0:00:05","www.ncbi.nlm.nih.gov"
"http://www.sciencedirect.com/science/article/pii/S089662731100122X","7/11/2013 10:28:34 AM","7/11/2013 10:28:55 AM","0:00:21","www.sciencedirect.com"
"https://www.google.com/search?q=Vanessa+Carmean&rlz=1C1AFAB_enUS457US457&oq=Vanessa+Carmean&aqs=chrome.0.69i57j0l2j69i62.1207j0&sourceid=chrome&ie=UTF-8","7/11/2013 10:28:55 AM","7/11/2013 10:29:05 AM","0:00:10","www.google.com"
"http://www.ucdenver.edu/academics/colleges/medicalschool/departments/physiology/Students/Pages/Carmean.aspx","7/11/2013 10:29:05 AM","7/11/2013 10:29:47 AM","0:00:42","www.ucdenver.edu"
"http://www.ncbi.nlm.nih.gov/pubmed/21435561","7/11/2013 10:29:47 AM","7/11/2013 10:29:52 AM","0:00:05","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed?term=Carmean V[Author]&cauthor=true&cauthor_uid=21435561","7/11/2013 10:29:52 AM","7/11/2013 10:30:14 AM","0:00:22","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/?term=Ribera+A","7/11/2013 10:30:14 AM","7/11/2013 10:31:01 AM","0:00:47","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/22094018","7/11/2013 10:31:01 AM","7/11/2013 10:31:10 AM","0:00:09","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed?term=Hall VL[Author]&cauthor=true&cauthor_uid=22094018","7/11/2013 10:31:10 AM","7/11/2013 10:31:23 AM","0:00:13","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed?term=Ribera AB[Author]&cauthor=true&cauthor_uid=22094018","7/11/2013 10:31:23 AM","7/11/2013 10:31:37 AM","0:00:14","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed/19692510","7/11/2013 10:31:37 AM","7/11/2013 10:31:57 AM","0:00:20","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed?term=Ribera AB[Author]&cauthor=true&cauthor_uid=19692510","7/11/2013 10:31:57 AM","7/11/2013 10:32:18 AM","0:00:21","www.ncbi.nlm.nih.gov"
"http://www.ncbi.nlm.nih.gov/pubmed","7/11/2013 10:32:18 AM","7/11/2013 10:32:57 AM","0:00:39","www.ncbi.nlm.nih.gov"
"http://www.sciencedirect.com/science/article/pii/S089662731100122X","7/11/2013 10:32:57 AM","7/11/2013 10:33:12 AM","0:00:15","www.sciencedirect.com"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:33:12 AM","7/11/2013 10:33:50 AM","0:00:38","ThompsonFelsen_K99_Draft_Aims.docx"
"http://www.sciencedirect.com/science/article/pii/S089662731100122X?np=y","7/11/2013 10:33:50 AM","7/11/2013 10:34:00 AM","0:00:10","www.sciencedirect.com"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:34:00 AM","7/11/2013 10:39:54 AM","0:05:54","ThompsonFelsen_K99_Draft_Aims.docx"
"http://stackoverflow.com/questions/17468082/shiny-app-ggplot-cant-find-data","7/11/2013 10:50:09 AM","7/11/2013 10:50:14 AM","0:00:05","stackoverflow.com"
"https://play.google.com/music/listen#/al/Hope+For+The+Dying/Aletheia","7/11/2013 10:50:14 AM","7/11/2013 10:50:20 AM","0:00:06","play.google.com"
"http://www.sciencedirect.com/science/article/pii/S089662731100122X?np=y","7/11/2013 10:50:20 AM","7/11/2013 10:50:25 AM","0:00:05","www.sciencedirect.com"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:50:25 AM","7/11/2013 10:50:34 AM","0:00:09","ThompsonFelsen_K99_Draft_Aims.docx"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\Felsen_R01_Aims.docx","7/11/2013 10:50:34 AM","7/11/2013 10:50:39 AM","0:00:05","Felsen_R01_Aims.docx"
"G:\DropBox\Dropbox\OlfactoryMotorGrant\ThompsonFelsen_K99_Draft_Aims.docx","7/11/2013 10:50:39 AM","7/11/2013 10:53:23 AM","0:02:44","ThompsonFelsen_K99_Draft_Aims.docx"
